"vertex_id","egoid","size","edges","density","clustering","betweenness_centralization","degree_centralization","diameter","modularity","n_components","max_comp_size","prop_lcc","gender_1","race_1","parentincome_1","RegionUS","Extraversion_1","Openness_1","Agreeableness_1","Conscientiousness_1","Neuroticism_1","cluster_km"
74285,74285,11,27,0.436363636363636,0.876404494382022,0.0137037037037037,0.163636363636364,2,0.375,2,7,0.636363636363636,"Female","White","$50,000 - $74,999","West South Central",2.875,3.2,3,3.6666667,3.125,1
74413,74413,36,86,0.136507936507936,0.818671454219031,0.0207683073229292,0.206349206349206,3,0.527109248242293,9,16,0.444444444444444,"Male","African-American","$50,000 - $74,999","East North Central",3.5,3.3,4.4444447,4.2222223,2.625,1
74492,74492,40,116,0.144871794871795,0.685962373371925,0.13954346747869,0.23974358974359,5,0.603257890202835,3,25,0.625,"Female","White","$200,000 - $249,999","New England",3.625,2.9000001,3.8888888,4.2222223,3.25,0
74632,74632,55,298,0.177777777777778,0.594924812030075,0.0647688954531214,0.303703703703704,5,0.432944501836547,2,41,0.745454545454545,"Female","White","$100,000 - $149,999","East South Central",2.625,3.5,4.1111112,4,3.5,0
74845,74845,26,123,0.344615384615385,0.828947368421053,0.466366666666667,0.215384615384615,3,0.459183673469388,2,25,0.961538461538462,"Male","Latino/a","$100,000 - $149,999","Pacific",4,4.3000002,4.1111112,4.7777777,1.75,2
74899,74899,63,584,0.262160778289811,0.678433699199051,0.19237426071487,0.38300051203277,4,0.36528205871582,1,63,1,"Male","White","$150,000 - $199,999","South Atlantic",3.5,3.5999999,3.3333333,4.3333335,3.25,0
75149,75149,50,84,0.0669387755102041,0.748129675810474,0.019592530889907,0.116734693877551,2,0.676680547293278,19,11,0.22,"Female","African-American","less than $25,000","Middle Atlantic",4.875,3.3,4.2222223,3.4444444,2.375,0
75341,75341,28,110,0.291005291005291,0.710444674250259,0.335127149941965,0.412698412698413,4,0.432190082644628,1,28,1,"Female","Foreign Student","$100,000 - $149,999","",3.625,3.9000001,3.5555556,2.6666667,2.375,2
75438,75438,41,332,0.334146341463415,0.643103845268248,0.160582370258454,0.415853658536585,5,0.292683414140338,1,41,1,"Female","White","","Middle Atlantic",2.75,2.5,3.3333333,3.6666667,3.125,0
76485,76485,36,213,0.314285714285714,0.688599846977812,0.126202535830105,0.314285714285714,3,0.317709927558412,2,32,0.888888888888889,"Male","White","$250,000 or more","South Atlantic",4,3.7,3.1111112,2.8888888,3.625,1
76521,76521,11,31,0.563636363636364,0.849056603773585,0.533333333333333,0.436363636363636,2,0.293444328824142,1,11,1,"Male","White","$100,000 - $149,999","Middle Atlantic",3.125,1.9,3.6666667,4.2222223,3,2
76663,76663,24,88,0.282608695652174,0.611428571428571,0.254432970363543,0.326086956521739,4,0.396367521367521,1,24,1,"Female","White","$150,000 - $199,999","East North Central",3.125,3.5999999,3.8888888,3.7777777,2,2
76785,76785,20,119,0.626315789473684,0.778947368421053,0.103942072086116,0.373684210526316,2,0.182155215027187,1,20,1,"Female","White","$100,000 - $149,999","Mountain",3.125,2.8,4.1111112,3.3333333,3,3
76790,76790,44,336,0.346723044397463,0.823292363489825,0.026566258977601,0.18816067653277,3,0.496858268887567,2,25,0.568181818181818,"Female","White","$250,000 or more","Middle Atlantic",4.875,3.2,3,3.6666667,3.625,1
76791,76791,9,21,0.5,0.591549295774648,0.448660714285714,0.5,2,0.111111111111111,1,9,1,"Female","White","$250,000 or more","",2.875,3.3,3.8888888,3.4444444,4,2
76810,76810,16,28,0.233333333333333,0.771428571428571,0.0533333333333333,0.166666666666667,3,0.436224489795918,4,8,0.5,"Female","Asian-American","less than $25,000","South Atlantic",4.125,3.2,3.8888888,3.4444444,2.75,1
77036,77036,53,352,0.212626995645864,0.490955522451585,0.32441911951728,0.575834542815675,4,0.338792531071998,1,53,1,"Female","White","$100,000 - $149,999","Pacific",2.25,2.3,3.4444444,4,3.375,0
77134,77134,17,33,0.242647058823529,0.769911504424779,0.0463541666666667,0.194852941176471,2,0.56198347107438,3,8,0.470588235294118,"Female","White","$250,000 or more","South Atlantic",3.75,3.3,3.6666667,3.5555556,3.125,1
77187,77187,19,66,0.385964912280702,0.848684210526316,0.0885076252723312,0.280701754385965,2,0.376606978879706,2,13,0.684210526315789,"Female","African-American","less than $25,000","East South Central",2.5,3.5,4.8888888,3.6666667,2.375,1
77532,77532,29,152,0.344827586206897,0.572018890200708,0.192576291810986,0.476600985221675,4,0.230994897959184,1,29,1,"Female","African-American","$100,000 - $149,999","",4.625,3.5999999,3.8888888,4,3,1
77711,77711,74,600,0.203628285820067,0.707830985915493,0.206124273497948,0.152536097741577,6,0.578259504132231,1,74,1,"Male","White","$250,000 or more","East North Central",2.875,2.4000001,3.4444444,4,2.25,0
77789,77789,76,452,0.142105263157895,0.46348559790515,0.23012568741056,0.457894736842105,4,0.355119646395367,2,75,0.986842105263158,"Female","White","$50,000 - $74,999","East North Central",2.875,3.8,3.7777777,3.5555556,3.5,0
77838,77838,28,178,0.412698412698413,0.69464105156724,0.207815971403314,0.365079365079365,3,0.243897928994083,1,28,1,"Female","White","$250,000 or more","East North Central",3.625,2.0999999,4.4444447,4.2222223,2.875,1
77872,77872,32,120,0.231854838709677,0.485981308411215,0.615160134119551,0.768145161290323,2,0.290170132325142,1,32,1,"Male","White","$250,000 or more","East North Central",3.5,3.0999999,3.7777777,4.2222223,2.75,2
77941,77941,5,1,0.1,0,0,0.15,1,0,4,2,0.4,"Male","Asian-American","less than $25,000","Middle Atlantic",4.75,4,4.5555553,3.4444444,2.625,1
78407,78407,17,36,0.25,0.669421487603306,0.519791666666667,0.1875,6,0.520328719723183,1,17,1,"Female","Foreign Student","$100,000 - $149,999","",2.625,2.5999999,2.8888888,2.6666667,3.75,2
78428,78428,20,72,0.378947368421053,0.661508704061896,0.236988892575227,0.305263157894737,4,0.312403549382716,1,20,1,"Female","Foreign Student","$150,000 - $199,999","",3,2.3,2.7777777,2.8888888,4.125,2
78657,78657,37,277,0.363363363363363,0.666177764740393,0.230254843260796,0.442192192192192,3,0.365412198620313,1,37,1,"Male","White","$250,000 or more","South Atlantic",2.625,3.5999999,3.5555556,3.2222223,3.125,1
78667,78667,10,15,0.333333333333333,0.710526315789474,0.229423868312757,0.333333333333333,2,0.364444444444444,2,7,0.7,"Male","White","$250,000 or more","Middle Atlantic",3.875,4,4,3.2222223,2.875,1
78783,78783,27,108,0.296296296296296,0.733890214797136,0.506223584108199,0.357549857549858,4,0.453356139053254,1,27,1,"Male","Asian-American","$100,000 - $149,999","Middle Atlantic",4.125,3.3,4,4.4444447,2.25,2
79167,79167,49,262,0.217687074829932,0.746336698143927,0.0993726605594957,0.303146258503401,3,0.525505065917969,2,28,0.571428571428571,"Female","White","$250,000 or more","West North Central",4.75,3.4000001,4.1111112,4.4444447,1.25,0
79341,79341,34,236,0.392156862745098,0.80301167793485,0.180575693437264,0.36541889483066,3,0.300278925619835,2,33,0.970588235294118,"Male","White","less than $25,000","East North Central",2.25,2.9000001,3.4444444,3,2.375,1
79352,79352,40,267,0.296153846153846,0.629432624113475,0.183281796502081,0.421794871794872,4,0.313665411068008,1,40,1,"Female","White","$100,000 - $149,999","East North Central",2,3.3,4.2222223,3,4.125,0
79395,79395,28,172,0.402116402116402,0.755725190839695,0.431917038912924,0.338624338624339,4,0.259630367036011,1,28,1,"Male","White","$75,000 - $99,999","Middle Atlantic",3.125,3.3,4.3333335,4.2222223,2.5,2
79607,79607,33,179,0.3125,0.848232848232848,0.0368384576612903,0.25,2,0.371937557392103,2,20,0.606060606060606,"Male","White","","Pacific",3.125,3.9000001,4.4444447,3.7777777,2.625,1
79731,79731,15,82,0.59047619047619,0.758964143426295,0.146781789638933,0.266666666666667,3,0.200702393340271,1,15,1,"Female","White","$150,000 - $199,999","West South Central",3.25,3.7,3.7777777,2.8888888,3.875,3
79834,79834,64,420,0.193452380952381,0.654464137816796,0.117422348287726,0.330357142857143,5,0.490095332018409,3,52,0.8125,"Male","White","$200,000 - $249,999","East North Central",2.75,3.2,4.5555553,4.5555553,3.25,0
79897,79897,29,84,0.201970443349754,0.862579281183932,0.164304610733182,0.190886699507389,4,0.594660916121356,3,18,0.620689655172414,"Female","African-American","$25,000 - $49,999","East North Central",3,3.3,4.1111112,4,2.25,0
80177,80177,31,106,0.225806451612903,0.669034090909091,0.379238825031928,0.30752688172043,5,0.535918367346939,1,31,1,"Male","Latino/a","$250,000 or more","South Atlantic",3.625,4.1999998,4,3.4444444,2.375,0
80429,80429,25,154,0.416666666666667,0.614583333333333,0.154409466003669,0.458333333333333,4,0.200416,1,25,1,"Male","White","","East North Central",3.75,2.9000001,3.2222223,3.3333333,3.625,1
80484,80484,35,314,0.497478991596639,0.72130844575864,0.0846614393586296,0.384873949579832,3,0.215183299853908,1,35,1,"Male","White","$250,000 or more","West North Central",4.25,3.2,3.8888888,3,3,1
80607,80607,24,58,0.206521739130435,0.764940239043825,0.239388211032824,0.184782608695652,4,0.613881194213604,2,17,0.708333333333333,"Male","Latino/a","","Pacific",3,4.0999999,3.3333333,4.6666665,3.5,0
80675,80675,25,127,0.403333333333333,0.63335837716003,0.233189874025783,0.513333333333333,3,0.229663274366505,1,25,1,"Male","White","$25,000 - $49,999","East North Central",2.125,3.4000001,4.1111112,4.5555553,3.875,1
80980,80980,63,383,0.19047619047619,0.761753494282084,0.0882789444055884,0.164362519201229,5,0.624985547462134,2,45,0.714285714285714,"Male","White","$200,000 - $249,999","West North Central",3.625,3.3,3.8888888,4.1111112,2.375,0
81199,81199,20,71,0.373684210526316,0.763636363636364,0.523545706371191,0.205263157894737,4,0.426899424717318,1,20,1,"Female","White","$250,000 or more","Middle Atlantic",3.375,4.3000002,2.4444444,4.1111112,3.5,2
81420,81420,22,151,0.61038961038961,0.833508403361345,0.203598298904421,0.38961038961039,2,0.147552939992958,1,22,1,"Male","White","$200,000 - $249,999","Middle Atlantic",3.875,3.0999999,3.7777777,4,2.5,3
81647,81647,18,112,0.73202614379085,0.899159663865546,0.0227076124567474,0.209150326797386,2,0.0663265306122449,2,17,0.944444444444444,"Female","White","$150,000 - $199,999","Middle Atlantic",4,3.7,4,3.6666667,2.75,3
81807,81807,36,159,0.23015873015873,0.57618437900128,0.282115958471301,0.398412698412698,5,0.341474435196195,2,35,0.972222222222222,"Male","White","$200,000 - $249,999","East North Central",4.25,4,4.4444447,4.2222223,1.625,0
81930,81930,20,190,1,1,0,0,1,0,1,20,1,"Male","White","$75,000 - $99,999","East North Central",2.625,3,3.1111112,2.8888888,2.25,3
82248,82248,47,239,0.197964847363552,0.616288492706645,0.212074603615246,0.302035152636448,5,0.452539523102454,3,45,0.957446808510638,"Female","Latino/a","$100,000 - $149,999","West North Central",3.25,3.2,4.2222223,3.6666667,3,0
82269,82269,14,31,0.307692307692308,0.516393442622951,0.619000657462196,0.538461538461538,3,0.334183673469388,1,14,1,"Female","White","$250,000 or more","South Atlantic",3.5,2.5,3.4444444,3.8888888,2,2
82376,82376,19,56,0.327485380116959,0.793650793650794,0.363289760348584,0.339181286549708,4,0.261320153061224,2,18,0.947368421052632,"Male","White","$100,000 - $149,999","East North Central",3.625,3.7,3.6666667,4,2.375,2
82490,82490,22,165,0.606060606060606,0.790322580645161,0.0695425260051111,0.346320346320346,3,0.150790816326531,1,22,1,"Male","White","$200,000 - $249,999","South Atlantic",3,2.9000001,4,4.2222223,2.75,3
82587,82587,15,33,0.285714285714286,0.688524590163934,0.0918367346938776,0.285714285714286,3,0.373333333333333,3,10,0.666666666666667,"Female","African-American","$100,000 - $149,999","West North Central",2.75,2.9000001,3.6666667,3.8888888,3.25,1
82728,82728,26,91,0.230769230769231,0.601045296167247,0.241617491441021,0.369230769230769,4,0.323466666666667,3,24,0.923076923076923,"Female","White","$100,000 - $149,999","East North Central",1.875,3.0999999,4.5555553,5,2.875,2
82819,82819,20,93,0.463157894736842,0.922752808988764,0.501761225676276,0.168421052631579,3,0.446022727272727,1,20,1,"Male","African-American","$100,000 - $149,999","West North Central",3.375,2.5999999,3.3333333,3.6666667,1.25,2
82918,82918,27,141,0.396011396011396,0.816455696202532,0.320562130177515,0.334757834757835,5,0.167563790694063,2,26,0.962962962962963,"Female","Asian-American","$250,000 or more","New England",4.25,4.3000002,4.1111112,4.1111112,2.875,2
82964,82964,14,28,0.307692307692308,0.895161290322581,0.0433925049309665,0.230769230769231,2,0.293367346938776,3,8,0.571428571428571,"Female","White","$50,000 - $74,999","South Atlantic",3.125,4.0999999,3.6666667,3.3333333,4.25,1
82986,82986,54,388,0.250174703004892,0.563128491620112,0.175417529021668,0.504542278127184,3,0.377208108361162,3,52,0.962962962962963,"Female","White","$200,000 - $249,999","East North Central",4.375,3.0999999,4.1111112,4.1111112,1.875,0
83005,83005,34,224,0.32620320855615,0.66021602160216,0.138890073170376,0.310160427807487,3,0.348427841977963,1,34,1,"Female","White","$250,000 or more","West South Central",3.375,3.3,3.6666667,3.1111112,3.75,1
83078,83078,7,12,0.571428571428571,0.648648648648649,0.444444444444444,0.428571428571429,2,0.0798611111111111,1,7,1,"Male","White","less than $25,000","South Atlantic",3.25,3.2,4.3333335,2.6666667,3.625,2
83470,83470,20,69,0.363157894736842,0.767741935483871,0.518430579372408,0.215789473684211,4,0.415143877336694,1,20,1,"Female","Latino/a","$100,000 - $149,999","Pacific",4.25,3.5999999,4.3333335,3,2.625,2
83536,83536,41,242,0.263414634146341,0.52258726899384,0.254828107054563,0.536585365853659,3,0.33349408436214,1,41,1,"Female","Latino/a","$250,000 or more","Middle Atlantic",3.5,3.5,4.1111112,4.2222223,2.375,1
83542,83542,34,285,0.401069518716578,0.75914362176628,0.36610422405877,0.35650623885918,3,0.268641975308642,1,34,1,"Female","White","$100,000 - $149,999","Mountain",3.25,2.9000001,4,3.7777777,3.5,2
83566,83566,26,145,0.353846153846154,0.65,0.250266666666667,0.366153846153846,4,0.310510396975425,1,26,1,"Female","White","$250,000 or more","",1.875,2.4000001,4,4.2222223,4.125,2
83612,83612,33,189,0.304924242424242,0.582618025751073,0.157855581957521,0.413825757575758,4,0.333667682573975,1,33,1,"Female","White","$200,000 - $249,999","West South Central",2.375,2.7,3.7777777,3.4444444,3.625,1
83748,83748,31,44,0.0924731182795699,0.333333333333333,0.266899106002554,0.240860215053763,7,0.488101676581936,5,25,0.806451612903226,"Female","Foreign Student","$150,000 - $199,999","",3,2.8,4.3333335,3.4444444,2.25,0
84011,84011,55,398,0.208754208754209,0.663620788121074,0.114084238385403,0.365319865319865,4,0.31557232049948,5,48,0.872727272727273,"Female","White","$250,000 or more","West North Central",2.25,2.7,3.6666667,4,3.5,0
84390,84390,74,476,0.162532395409108,0.495431893687708,0.14619535756645,0.426508700481303,5,0.434005635089067,2,73,0.986486486486487,"Female","Latino/a","less than $25,000","East South Central",4.375,3.2,4.2222223,3.2222223,2.75,0
84502,84502,28,89,0.235449735449735,0.993160054719562,0.0099187506594914,0.171957671957672,1,0.416866557252872,6,12,0.428571428571429,"Female","White","$250,000 or more","Middle Atlantic",3.625,3.5,4.4444447,4,3.125,1
84715,84715,8,40,1,1,0,0,1,0,1,8,1,"Female","White","$150,000 - $199,999","East North Central",2.25,3,2.3333333,3.2222223,3.375,3
84768,84768,31,132,0.279569892473118,0.596344249809596,0.172115793954875,0.420430107526882,5,0.348224852071006,2,30,0.967741935483871,"Female","White","$250,000 or more","South Atlantic",2.5,3.7,3.3333333,4,3.625,0
84960,84960,31,309,0.638709677419355,0.823017731682837,0.0685893389284194,0.361290322580645,2,0.150885964017277,1,31,1,"Male","White","$100,000 - $149,999","East North Central",4.125,3.0999999,3.4444444,3.3333333,2.5,3
85134,85134,15,59,0.561904761904762,0.808917197452229,0.12107535321821,0.366666666666667,2,0.211864406779661,2,14,0.933333333333333,"Female","White","$250,000 or more","South Atlantic",3.625,3.5999999,4.7777777,4.8888888,1.75,3
85453,85453,53,511,0.340348330914369,0.764662133446664,0.184431122390681,0.371190130624093,4,0.399550374839176,2,52,0.981132075471698,"Male","White","$50,000 - $74,999","East North Central",4.125,3.2,3.6666667,4.1111112,2.25,0
85503,85503,19,73,0.333333333333333,0.658536585365854,0.224219317356572,0.333333333333333,4,0.282702369959988,1,19,1,"Male","White","$250,000 or more","Middle Atlantic",2.75,3.5,3.5555556,4.1111112,3.875,2
85679,85679,18,153,1,1,0,0,1,0,1,18,1,"Male","White","$50,000 - $74,999","Pacific",2.75,3.3,2.6666667,3.2222223,3.5,3
85708,85708,16,74,0.616666666666667,0.817427385892116,0.044849228580321,0.25,3,0.085463842220599,2,15,0.9375,"Male","White","$100,000 - $149,999","",3.375,4.0999999,3.1111112,2.7777777,2.125,3
86083,86083,24,123,0.431159420289855,0.793291731669267,0.188042752916443,0.351449275362319,3,0.268942871266154,1,24,1,"Male","","$100,000 - $149,999","",3.625,2.8,3.6666667,3.3333333,2.75,1
86265,86265,6,4,0.266666666666667,0.6,0.2,0.333333333333333,2,0,3,4,0.666666666666667,"Male","Foreign Student","$25,000 - $49,999","",2.375,3.5999999,3.5555556,2.6666667,3.5,1
86440,86440,39,234,0.299595141700405,0.642926829268293,0.205200528704776,0.437246963562753,4,0.348267186105024,1,39,1,"Male","Latino/a","$250,000 or more","East North Central",2.125,2.8,2.5555556,4.2222223,2.125,0
86691,86691,19,59,0.345029239766082,0.871670702179177,0.193674136321195,0.266081871345029,3,0.289715598965814,2,14,0.736842105263158,"Male","Asian-American","less than $25,000","Pacific",4.5,3.5999999,3.2222223,2.7777777,3.25,1
86974,86974,30,161,0.370114942528736,0.833333333333333,0.0655440264961243,0.285057471264368,2,0.37099263145712,2,20,0.666666666666667,"Male","White","less than $25,000","East North Central",4.125,2.7,3.8888888,4.5555553,1.625,1
87032,87032,21,40,0.185714285714286,0.461538461538462,0.300855263157895,0.264285714285714,4,0.467126890203813,2,18,0.857142857142857,"Female","African-American","$50,000 - $74,999","East South Central",2.625,3.7,4.2222223,4,3.25,2
87056,87056,13,26,0.333333333333333,0.57,0.360900673400673,0.333333333333333,4,0.36094674556213,1,13,1,"Female","White","$100,000 - $149,999","East North Central",3.25,3.8,2.8888888,2.3333333,4,2
87192,87192,25,99,0.316666666666667,0.598639455782313,0.303272192028986,0.516666666666667,3,0.35590027700831,1,25,1,"Female","Latino/a","$75,000 - $99,999","Pacific",3.625,2.5,4.6666665,3.5555556,2.875,2
87328,87328,28,41,0.105820105820106,0.484848484848485,0.290914846470402,0.0793650793650794,10,0.6384375,3,23,0.821428571428571,"Male","White","$50,000 - $74,999","",3.75,2.9000001,3.4444444,4.8888888,1.75,0
87330,87330,24,110,0.398550724637681,0.907678244972578,0.252448874377041,0.210144927536232,3,0.342933884297521,2,19,0.791666666666667,"Female","Latino/a","$250,000 or more","New England",3,2.3,3.1111112,2.8888888,4.125,1
87664,87664,10,45,1,1,0,0,1,0,1,10,1,"Male","White","$250,000 or more","East North Central",3.625,3.3,3.3333333,4.2222223,3.125,3
87783,87783,4,6,1,1,0,0,1,0,1,4,1,"Female","White","less than $25,000","Middle Atlantic",2.25,3.3,3.1111112,4.1111112,2.375,3
88008,88008,54,218,0.148148148148148,0.697860962566845,0.212503765369554,0.342417889587701,4,0.630796101815593,4,32,0.592592592592593,"Male","White","$25,000 - $49,999","East North Central",3.625,3,4.2222223,3.2222223,2.25,0
88185,88185,56,445,0.272727272727273,0.58559459797424,0.159958147232155,0.472727272727273,3,0.352089002267574,3,54,0.964285714285714,"Female","White","$75,000 - $99,999","East North Central",3.625,3.2,3.5555556,NA,2.625,0
88337,88337,43,140,0.155038759689922,0.955523672883788,0.00203001835654897,0.249723145071982,2,0.00793367346938774,26,18,0.418604651162791,"Male","White","$250,000 or more","East North Central",3.875,2.5,3.6666667,3.5555556,2.125,1
88384,88384,33,91,0.172348484848485,0.785588752196837,0.148429624495968,0.171401515151515,5,0.601799299601497,6,18,0.545454545454545,"Female","Latino/a","$50,000 - $74,999","East North Central",4.125,2.5999999,3.6666667,3.2222223,3.125,0
88582,88582,20,69,0.3,0.6,0.461167538729866,0.489473684210526,3,0.201754385964912,1,20,1,"Female","Latino/a","$25,000 - $49,999","East North Central",2.125,3.8,3.8888888,3.2222223,3,2
88882,88882,63,781,0.335381464413722,0.616896822046674,0.0903564096271027,0.390424987199181,3,0.313874482838995,1,63,1,"Male","White","$250,000 or more","West North Central",4.25,3,3.6666667,4.3333335,1.75,0
88963,88963,39,194,0.261808367071525,0.917834702754954,0.0154921443010086,0.159244264507422,3,0.555266234456372,5,18,0.461538461538462,"Male","White","$200,000 - $249,999","Pacific",3.625,2.7,3.7777777,3.5555556,2.5,1
88967,88967,19,71,0.409356725146199,0.72020725388601,0.301771449320469,0.423976608187135,3,0.216020408163265,1,19,1,"Male","Asian-American","$250,000 or more","East North Central",4.25,4.0999999,3.1111112,3.3333333,2.875,2
89142,89142,32,155,0.30241935483871,0.861499364675985,0.121507688750145,0.213709677419355,4,0.424266666666667,2,24,0.75,"Male","Asian-American","$75,000 - $99,999","Middle Atlantic",3.5,2.8,3.8888888,3.3333333,2.625,1
89161,89161,43,170,0.181616832779623,0.809778968519759,0.129681249193444,0.270764119601329,3,0.572371356335515,3,23,0.534883720930233,"Female","Foreign Student","$100,000 - $149,999","",4.375,3.0999999,3.5555556,4.1111112,2.125,0
89165,89165,12,44,0.666666666666667,0.825242718446602,0.115702479338843,0.151515151515152,3,0.12396694214876,1,12,1,"Female","Latino/a","$250,000 or more","New England",3.75,2.9000001,3.4444444,2.8888888,3.625,3
89411,89411,20,117,0.61578947368421,0.939113170086036,0.0875514144212205,0.173684210526316,3,0.0542041054861568,2,17,0.85,"Female","Latino/a","$250,000 or more","Pacific",4.5,4.3000002,5,4,2.5,3
89607,89607,29,169,0.396551724137931,0.834539813857291,0.0385784199843157,0.282019704433498,2,0.314339724547664,3,20,0.689655172413793,"Male","White","$50,000 - $74,999","East North Central",3.125,3.2,3,3.1111112,2.625,1
89652,89652,34,100,0.165775401069519,0.528384279475983,0.287801809582113,0.349376114081996,5,0.410972366747601,4,31,0.911764705882353,"Female","Latino/a","$250,000 or more","Middle Atlantic",2.875,3.3,4.1111112,3.8888888,2.75,0
89710,89710,60,287,0.154237288135593,0.580179602309173,0.512146498990641,0.388135593220339,5,0.550973446577842,3,58,0.966666666666667,"Female","White","$150,000 - $199,999","East South Central",2.875,3.9000001,3.1111112,4.1111112,2.875,0
89972,89972,37,227,0.304804804804805,0.684291779235816,0.142715765842659,0.361861861861862,4,0.389490159916523,2,36,0.972972972972973,"Female","White","$200,000 - $249,999","South Atlantic",3.125,3.5999999,3.8888888,3.7777777,2.5,0
90079,90079,16,67,0.508333333333333,0.732,0.329269841269841,0.491666666666667,2,0.188927707605482,1,16,1,"Female","White","$75,000 - $99,999","East North Central",3.75,3.8,3.5555556,3.4444444,3,2
90136,90136,5,8,0.8,0.789473684210526,0.125,0.2,2,0,1,5,1,"Male","White","$100,000 - $149,999","East South Central",3.625,2.5,3.4444444,3.5555556,2.375,3
90192,90192,7,21,1,1,0,0,1,0,1,7,1,"Male","Asian-American","$75,000 - $99,999","Middle Atlantic",4.625,3.8,2.6666667,3.2222223,3.125,3
90476,90476,4,6,1,1,0,0,1,0,1,4,1,"Male","White","$150,000 - $199,999","Middle Atlantic",2.75,3.4000001,3.3333333,2.5555556,3.5,3
90502,90502,8,25,0.892857142857143,0.895522388059701,0.0149659863945578,0.107142857142857,2,0,1,8,1,"Male","Latino/a","$250,000 or more","West South Central",4.75,2.9000001,3.6666667,2.3333333,1.375,3
90646,90646,42,272,0.285714285714286,0.532582461786002,0.119468258875174,0.397212543554007,4,0.243795029413709,1,42,1,"Female","White","$250,000 or more","West North Central",4.875,3.9000001,4.6666665,4.1111112,4.125,1
90692,90692,29,211,0.475369458128079,0.677704918032787,0.179430552283443,0.45320197044335,3,0.102110123761712,1,29,1,"Female","White","$50,000 - $74,999","East North Central",4.5,4.0999999,4.8888888,3.8888888,1.75,1
90750,90750,29,169,0.394088669950739,0.687717553455992,0.258341881726236,0.498768472906404,4,0.31697265625,1,29,1,"Female","White","$100,000 - $149,999","South Atlantic",3.75,4.0999999,3.6666667,3.6666667,3.125,2
90905,90905,26,56,0.153846153846154,0.725373134328358,0.0230711111111111,0.286153846153846,3,0.2072,11,13,0.5,"Male","Asian-American","$250,000 or more","South Atlantic",2.125,4,4.4444447,2.3333333,3.5,1
91176,91176,83,582,0.156626506024096,0.615625,0.149645388624034,0.343373493975904,5,0.45375040920275,4,64,0.771084337349398,"Male","White","$50,000 - $74,999","East North Central",2.5,3.2,4.1111112,3.4444444,2.25,0
91313,91313,48,166,0.142730496453901,0.570840197693575,0.376857519633121,0.155141843971631,8,0.549882334786467,1,48,1,"Male","White","$200,000 - $249,999","South Atlantic",3.375,3.5999999,3.7777777,3.4444444,2.875,0
91320,91320,5,6,0.6,0.6,0.666666666666667,0.4,2,0.111111111111111,1,5,1,"Male","Latino/a","$25,000 - $49,999","East North Central",3,3.2,3.4444444,3,2,2
91337,91337,10,35,0.755555555555556,0.809302325581395,0.0617283950617284,0.244444444444444,2,0.027681660899654,1,10,1,"Male","White","$250,000 or more","East North Central",2.75,2.7,4.5555553,3.3333333,2.125,3
91429,91429,42,228,0.253193960511034,0.630637346254193,0.225456973870864,0.356562137049942,3,0.425816429593469,2,41,0.976190476190476,"Female","Asian-American","$25,000 - $49,999","Pacific",2.875,3.2,3.3333333,3.5555556,3.875,0
91484,91484,14,47,0.428571428571429,0.78125,0.463510848126233,0.186813186813187,4,0.408941485864563,1,14,1,"Female","Asian-American","$100,000 - $149,999","Pacific",3.25,2.7,3.6666667,3.5555556,2.75,2
91551,91551,47,253,0.225716928769658,0.743055555555556,0.232855738744208,0.404717853839038,3,0.405309392636388,7,41,0.872340425531915,"Male","White","$50,000 - $74,999","West North Central",4.5,3.8,3,3.6666667,2,0
91726,91726,17,63,0.441176470588235,1,0,0.121323529411765,1,0.375,3,10,0.588235294117647,"Male","White","$100,000 - $149,999","East North Central",2.75,3.5,3.8888888,4.2222223,3,1
91932,91932,30,149,0.331034482758621,0.830166270783848,0.0371581450653983,0.324137931034483,2,0.318262924382716,4,20,0.666666666666667,"Male","White","$150,000 - $199,999","East North Central",3.375,3.2,3.8888888,4.3333335,2.125,1
92028,92028,17,70,0.507352941176471,0.8112,0.265466889880952,0.430147058823529,2,0.143562276832598,2,16,0.941176470588235,"Female","Latino/a","$100,000 - $149,999","South Atlantic",3.375,3.5,2.3333333,3,4.5,2
92038,92038,39,239,0.299595141700405,0.643219479201894,0.179008829943733,0.463562753036437,3,0.332755052349647,1,39,1,"Male","White","$150,000 - $199,999","East North Central",3.625,3.5,3.7777777,4.5555553,1.875,1
92339,92339,26,105,0.32,0.686138613861386,0.353596151996152,0.52,4,0.306028106508876,3,24,0.923076923076923,"Female","White","$75,000 - $99,999","East North Central",3.25,3.2,4,2.8888888,3.75,2
92340,92340,28,203,0.5,0.691017517704063,0.0794001225229462,0.314814814814815,3,0.229052938047647,1,28,1,"Female","White","$250,000 or more","East South Central",3.375,3,3.6666667,3.6666667,3.375,1
92412,92412,35,284,0.442016806722689,0.700947225981056,0.120970328532656,0.381512605042017,3,0.238495568824184,1,35,1,"Male","White","$250,000 or more","East North Central",2.625,3.0999999,3.8888888,4.6666665,1.875,1
92515,92515,36,204,0.285714285714286,0.549038010323792,0.176897778206845,0.342857142857143,3,0.343641975308642,1,36,1,"Male","White","$250,000 or more","East North Central",2.875,3.3,4.1111112,3.7777777,2.25,1
92552,92552,25,163,0.456666666666667,0.66854248733821,0.169188161375661,0.501666666666667,3,0.184426447866162,1,25,1,"Male","White","$100,000 - $149,999","West North Central",4.25,3.5,4.5555553,4.2222223,3,1
